bib_id	sequence	mrcfield	dz	rawfield
7730770	X32	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7738291	X17	100	http://id.loc.gov/authorities/names/no2011177140	=100  1\$aHossain, Akhand Akhtar.$0http://id.loc.gov/authorities/names/no2011177140$0http://viaf.org/viaf/79118689
7738291	X17	100	http://viaf.org/viaf/79118689	=100  1\$aHossain, Akhand Akhtar.$0http://id.loc.gov/authorities/names/no2011177140$0http://viaf.org/viaf/79118689
7738291	X25	651	http://id.loc.gov/authorities/subjects/sh2008115464	=651  \0$aIndonesia$xEconomic policy.$0http://id.loc.gov/authorities/subjects/sh2008115464
7738291	X26	650	http://id.loc.gov/authorities/subjects/sh2010102269	=650  \0$aMonetary policy$zIndonesia.$0http://id.loc.gov/authorities/subjects/sh2010102269
7738291	X27	650	http://id.worldcat.org/fast/fst00902025	=650  \7$aEconomic policy$2fast$0http://id.worldcat.org/fast/fst00902025
7738291	X28	650	http://id.worldcat.org/fast/fst01025230	=650  \7$aMonetary policy$2fast$0http://id.worldcat.org/fast/fst01025230
7738291	X29	651	http://id.worldcat.org/fast/fst01209242	=651  \7$aIndonesia$2fast$0http://id.worldcat.org/fast/fst01209242$0http://id.loc.gov/authorities/names/n80083633
7738291	X29	651	http://id.loc.gov/authorities/names/n80083633	=651  \7$aIndonesia$2fast$0http://id.worldcat.org/fast/fst01209242$0http://id.loc.gov/authorities/names/n80083633
7738490	X18	100	http://id.loc.gov/authorities/names/n83319575	=100  1\$aOrme, Nicholas.$0http://id.loc.gov/authorities/names/n83319575$0http://viaf.org/viaf/92322196
7738490	X18	100	http://viaf.org/viaf/92322196	=100  1\$aOrme, Nicholas.$0http://id.loc.gov/authorities/names/n83319575$0http://viaf.org/viaf/92322196
7738490	X28	650	http://id.worldcat.org/fast/fst01896248	=650  \7$aChildren's poetry, English (Middle)$2fast$0http://id.worldcat.org/fast/fst01896248
7738490	X29	650	http://id.worldcat.org/fast/fst00856396	=650  \7$aChildren's poetry, French$2fast$0http://id.worldcat.org/fast/fst00856396
7738490	X30	650	http://id.worldcat.org/fast/fst01896249	=650  \7$aChildren's poetry, Latin (Medieval and modern)$2fast$0http://id.worldcat.org/fast/fst01896249
7738490	X31	651	http://id.worldcat.org/fast/fst01204623	=651  \7$aGreat Britain$2fast$0http://id.worldcat.org/fast/fst01204623$0http://id.loc.gov/authorities/subjects/sh85056605
7738490	X31	651	http://id.loc.gov/authorities/subjects/sh85056605	=651  \7$aGreat Britain$2fast$0http://id.worldcat.org/fast/fst01204623$0http://id.loc.gov/authorities/subjects/sh85056605
7738490	X32	655	http://id.worldcat.org/fast/fst01423791	=655  \7$aTranslations$2fast$0http://id.worldcat.org/fast/fst01423791
7738491	X16	100	http://id.loc.gov/authorities/names/n2006025790	=100  1\$aFranco, Dean J.,$d1968-$0http://id.loc.gov/authorities/names/n2006025790$0http://viaf.org/viaf/101095076
7738491	X16	100	http://viaf.org/viaf/101095076	=100  1\$aFranco, Dean J.,$d1968-$0http://id.loc.gov/authorities/names/n2006025790$0http://viaf.org/viaf/101095076
7738491	X23	650	http://id.loc.gov/authorities/subjects/sh2007101058	=650  \0$aAmerican literature$xJewish authors$xHistory and criticism.$0http://id.loc.gov/authorities/subjects/sh2007101058
7738491	X24	650	http://id.loc.gov/authorities/subjects/sh2008122306	=650  \0$aJudaism and literature$zUnited States$xHistory$y20th century.$0http://id.loc.gov/authorities/subjects/sh2008122306
7738491	X26	650	http://id.loc.gov/authorities/subjects/sh2008122307	=650  \0$aJews$zUnited States$xIntellectual life.$0http://id.loc.gov/authorities/subjects/sh2008122307
7738491	X27	650	http://id.loc.gov/authorities/subjects/sh85070884	=650  \0$aJudaism in literature.$0http://id.loc.gov/authorities/subjects/sh85070884
7738491	X28	650	http://id.loc.gov/authorities/subjects/sh85070511	=650  \0$aJews in literature.$0http://id.loc.gov/authorities/subjects/sh85070511
7738491	X30	650	http://id.worldcat.org/fast/fst00807197	=650  \7$aAmerican literature$xJewish authors$2fast$0http://id.worldcat.org/fast/fst00807197
7738491	X31	650	http://id.worldcat.org/fast/fst00983388	=650  \7$aJews in literature$2fast$0http://id.worldcat.org/fast/fst00983388
7738491	X32	650	http://id.worldcat.org/fast/fst00983287	=650  \7$aJews$xIntellectual life$2fast$0http://id.worldcat.org/fast/fst00983287
7738491	X33	650	http://id.worldcat.org/fast/fst00984436	=650  \7$aJudaism and literature$2fast$0http://id.worldcat.org/fast/fst00984436
7738491	X34	650	http://id.worldcat.org/fast/fst00984461	=650  \7$aJudaism in literature$2fast$0http://id.worldcat.org/fast/fst00984461
7738491	X35	651	http://id.worldcat.org/fast/fst01204155	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
7738491	X35	651	http://id.loc.gov/authorities/names/n78095330	=651  \7$aUnited States$2fast$0http://id.worldcat.org/fast/fst01204155$0http://id.loc.gov/authorities/names/n78095330
7738491	X36	655	http://id.worldcat.org/fast/fst01411635	=655  \7$aCriticism, interpretation, etc.$2fast$0http://id.worldcat.org/fast/fst01411635
7738491	X37	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7738492	X19	100	http://id.loc.gov/authorities/names/no2008100085	=100  1\$aFinger, Simon,$d1977-$0http://id.loc.gov/authorities/names/no2008100085$0http://viaf.org/viaf/49043460
7738492	X19	100	http://viaf.org/viaf/49043460	=100  1\$aFinger, Simon,$d1977-$0http://id.loc.gov/authorities/names/no2008100085$0http://viaf.org/viaf/49043460
7738492	X34	650	http://id.worldcat.org/fast/fst00869909	=650  \7$aCommunicable diseases$xPolitical aspects$2fast$0http://id.worldcat.org/fast/fst00869909
7738492	X35	650	http://id.worldcat.org/fast/fst01069781	=650  \7$aPolitical science$2fast$0http://id.worldcat.org/fast/fst01069781
7738492	X36	650	http://id.worldcat.org/fast/fst01082284	=650  \7$aPublic health$xPolitical aspects$2fast$0http://id.worldcat.org/fast/fst01082284
7738492	X37	650	http://id.worldcat.org/fast/fst01122637	=650  \7$aSocial medicine$2fast$0http://id.worldcat.org/fast/fst01122637
7738492	X38	651	http://id.worldcat.org/fast/fst01204170	=651  \7$aPennsylvania$zPhiladelphia$2fast$0http://id.worldcat.org/fast/fst01204170
7738492	X39	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7738493	X18	100	http://id.loc.gov/authorities/names/no2011176376	=100  1\$aZavisca, Jane R.$q(Jane Roj),$d1972-$0http://id.loc.gov/authorities/names/no2011176376$0http://viaf.org/viaf/197699576
7738493	X18	100	http://viaf.org/viaf/197699576	=100  1\$aZavisca, Jane R.$q(Jane Roj),$d1972-$0http://id.loc.gov/authorities/names/no2011176376$0http://viaf.org/viaf/197699576
7738493	X24	650	http://id.loc.gov/authorities/subjects/sh2009126578	=650  \0$aHousing$zRussia (Federation)$0http://id.loc.gov/authorities/subjects/sh2009126578
7738493	X25	650	http://id.loc.gov/authorities/subjects/sh2008121987	=650  \0$aHousing policy$zRussia (Federation)$0http://id.loc.gov/authorities/subjects/sh2008121987
7738493	X28	651	http://id.loc.gov/authorities/subjects/sh95003621	=651  \0$aRussia (Federation)$xSocial conditions$y1991-$0http://id.loc.gov/authorities/subjects/sh95003621
7738493	X29	648	http://id.worldcat.org/fast/700762	=648  \7$aSince 1991$2fast$0http://id.worldcat.org/fast/700762
7738493	X30	650	http://id.worldcat.org/fast/fst00962245	=650  \7$aHousing$2fast$0http://id.worldcat.org/fast/fst00962245
7738493	X31	650	http://id.worldcat.org/fast/fst00962432	=650  \7$aHousing policy$2fast$0http://id.worldcat.org/fast/fst00962432
7738493	X32	650	http://id.worldcat.org/fast/fst01072739	=650  \7$aPost-communism$xSocial aspects$2fast$0http://id.worldcat.org/fast/fst01072739
7738493	X33	650	http://id.worldcat.org/fast/fst01095543	=650  \7$aResidential real estate$2fast$0http://id.worldcat.org/fast/fst01095543
7738493	X34	650	http://id.worldcat.org/fast/fst01122498	=650  \7$aSocial history$2fast$0http://id.worldcat.org/fast/fst01122498
7738493	X35	651	http://id.worldcat.org/fast/fst01262050	=651  \7$aRussia (Federation)$2fast$0http://id.worldcat.org/fast/fst01262050$0http://id.loc.gov/authorities/names/n92056007
7738493	X35	651	http://id.loc.gov/authorities/names/n92056007	=651  \7$aRussia (Federation)$2fast$0http://id.worldcat.org/fast/fst01262050$0http://id.loc.gov/authorities/names/n92056007
7743231	X16	100	http://id.loc.gov/authorities/names/no2011144430	=100  1\$aFette, Julie,$d1967-$0http://id.loc.gov/authorities/names/no2011144430$0http://viaf.org/viaf/187124630
7743231	X16	100	http://viaf.org/viaf/187124630	=100  1\$aFette, Julie,$d1967-$0http://id.loc.gov/authorities/names/no2011144430$0http://viaf.org/viaf/187124630
7743231	X27	650	http://id.worldcat.org/fast/fst00895050	=650  \7$aDiscrimination in employment$2fast$0http://id.worldcat.org/fast/fst00895050
7743231	X28	650	http://id.worldcat.org/fast/fst00994346	=650  \7$aLawyers$2fast$0http://id.worldcat.org/fast/fst00994346
7743231	X29	650	http://id.worldcat.org/fast/fst01062841	=650  \7$aPhysicians$2fast$0http://id.worldcat.org/fast/fst01062841
7743231	X30	650	http://id.worldcat.org/fast/fst01078585	=650  \7$aProfessions$xSocial aspects$2fast$0http://id.worldcat.org/fast/fst01078585
7743231	X31	651	http://id.worldcat.org/fast/fst01204289	=651  \7$aFrance$2fast$0http://id.worldcat.org/fast/fst01204289$0http://id.loc.gov/authorities/names/n79006404
7743231	X31	651	http://id.loc.gov/authorities/names/n79006404	=651  \7$aFrance$2fast$0http://id.worldcat.org/fast/fst01204289$0http://id.loc.gov/authorities/names/n79006404
7743231	X32	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7746774	X29	650	http://id.worldcat.org/fast/fst00862081	=650  \7$aCity and town life$2fast$0http://id.worldcat.org/fast/fst00862081
7746774	X30	650	http://id.worldcat.org/fast/fst00936223	=650  \7$aFuneral rites and ceremonies$2fast$0http://id.worldcat.org/fast/fst00936223
7746774	X31	651	http://id.worldcat.org/fast/fst01243628	=651  \7$aEast Asia$2fast$0http://id.worldcat.org/fast/fst01243628$0http://id.loc.gov/authorities/subjects/sh85040525
7746774	X31	651	http://id.loc.gov/authorities/subjects/sh85040525	=651  \7$aEast Asia$2fast$0http://id.worldcat.org/fast/fst01243628$0http://id.loc.gov/authorities/subjects/sh85040525
7746774	X32	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7746774	X33	700	http://id.loc.gov/authorities/names/n2008074985	=700  1\$aAveline-Dubach, Natacha.$0http://id.loc.gov/authorities/names/n2008074985$0http://viaf.org/viaf/37029670
7746774	X33	700	http://viaf.org/viaf/37029670	=700  1\$aAveline-Dubach, Natacha.$0http://id.loc.gov/authorities/names/n2008074985$0http://viaf.org/viaf/37029670
7746780	X31	650	http://id.worldcat.org/fast/fst00985154	=650  \7$aJustice, Administration of$2fast$0http://id.worldcat.org/fast/fst00985154
7746780	X32	650	http://id.worldcat.org/fast/fst00993795	=650  \7$aLaw$xPolitical aspects$2fast$0http://id.worldcat.org/fast/fst00993795
7746780	X33	650	http://id.worldcat.org/fast/fst01069674	=650  \7$aPolitical questions and judicial power$2fast$0http://id.worldcat.org/fast/fst01069674
7746780	X34	650	http://id.worldcat.org/fast/fst01069781	=650  \7$aPolitical science$2fast$0http://id.worldcat.org/fast/fst01069781
7746780	X35	651	http://id.worldcat.org/fast/fst01240495	=651  \7$aAsia$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
7746780	X35	651	http://id.loc.gov/authorities/subjects/sh85008606	=651  \7$aAsia$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
7747560	X15	100	http://id.loc.gov/authorities/names/n92092984	=100  1\$aMarten, Kimberly Zisk,$d1963-$0http://id.loc.gov/authorities/names/n92092984$0http://viaf.org/viaf/113000633
7747560	X15	100	http://viaf.org/viaf/113000633	=100  1\$aMarten, Kimberly Zisk,$d1963-$0http://id.loc.gov/authorities/names/n92092984$0http://viaf.org/viaf/113000633
7747560	X24	650	http://id.loc.gov/authorities/subjects/sh99002633	=650  \0$aWarlordism and international relations.$0http://id.loc.gov/authorities/subjects/sh99002633
7747560	X26	650	http://id.worldcat.org/fast/fst01170813	=650  \7$aWarlordism$2fast$0http://id.worldcat.org/fast/fst01170813
7747560	X27	650	http://id.worldcat.org/fast/fst01170814	=650  \7$aWarlordism and international relations$2fast$0http://id.worldcat.org/fast/fst01170814
7747560	X28	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7747560	X29	830	http://id.loc.gov/authorities/names/n83745343	=830  \0$aCornell studies in security affairs.$0http://id.loc.gov/authorities/names/n83745343
7750849	X23	650	http://id.loc.gov/authorities/subjects/sh85075256	=650  \0$aLaw, Medieval.$0http://id.loc.gov/authorities/subjects/sh85075256
7750849	X24	650	http://id.worldcat.org/fast/fst00794598	=650  \7$aAbortion$xLaw and legislation$2fast$0http://id.worldcat.org/fast/fst00794598
7750849	X25	650	http://id.worldcat.org/fast/fst00994246	=650  \7$aLaw, Medieval$2fast$0http://id.worldcat.org/fast/fst00994246
7750849	X26	651	http://id.worldcat.org/fast/fst01272478	=651  \7$aEurope, Western$2fast$0http://id.worldcat.org/fast/fst01272478$0http://id.loc.gov/authorities/subjects/sh95003677
7750849	X26	651	http://id.loc.gov/authorities/subjects/sh95003677	=651  \7$aEurope, Western$2fast$0http://id.worldcat.org/fast/fst01272478$0http://id.loc.gov/authorities/subjects/sh95003677
7750849	X27	655	http://id.worldcat.org/fast/fst01411628	=655  \7$aHistory$2fast$0http://id.worldcat.org/fast/fst01411628
7753012	X17	100	http://id.loc.gov/authorities/names/n80005353	=100  1\$aMerton, Thomas,$d1915-1968.$0http://id.loc.gov/authorities/names/n80005353$0http://viaf.org/viaf/54151446
7753012	X17	100	http://viaf.org/viaf/54151446	=100  1\$aMerton, Thomas,$d1915-1968.$0http://id.loc.gov/authorities/names/n80005353$0http://viaf.org/viaf/54151446
7753012	X26	650	http://id.loc.gov/authorities/subjects/sh95000732	=650  \0$aChristianity and other religions$xAsian.$0http://id.loc.gov/authorities/subjects/sh95000732
7753012	X27	651	http://id.loc.gov/authorities/subjects/sh2008114280	=651  \0$aAsia$xReligion.$0http://id.loc.gov/authorities/subjects/sh2008114280
7753012	X29	650	http://id.loc.gov/authorities/subjects/sh2010114477	=650  \0$aSpiritual life$xComparative studies.$0http://id.loc.gov/authorities/subjects/sh2010114477
7753012	X30	650	http://id.loc.gov/authorities/subjects/sh85040522	=650  \0$aEast and West.$0http://id.loc.gov/authorities/subjects/sh85040522
7753012	X31	650	http://id.worldcat.org/fast/fst00818712	=650  \7$aAsians$xReligion$2fast$0http://id.worldcat.org/fast/fst00818712
7753012	X32	650	http://id.worldcat.org/fast/fst00859599	=650  \7$aChristianity$2fast$0http://id.worldcat.org/fast/fst00859599
7753012	X33	650	http://id.worldcat.org/fast/fst00901090	=650  \7$aEast and West$2fast$0http://id.worldcat.org/fast/fst00901090
7753012	X34	650	http://id.worldcat.org/fast/fst01353343	=650  \7$aInterfaith relations$2fast$0http://id.worldcat.org/fast/fst01353343
7753012	X35	650	http://id.worldcat.org/fast/fst01015409	=650  \7$aMeditation$2fast$0http://id.worldcat.org/fast/fst01015409
7753012	X36	650	http://id.worldcat.org/fast/fst01093763	=650  \7$aReligion$2fast$0http://id.worldcat.org/fast/fst01093763
7753012	X37	650	http://id.worldcat.org/fast/fst01130100	=650  \7$aSpiritual life$2fast$0http://id.worldcat.org/fast/fst01130100
7753012	X38	651	http://id.worldcat.org/fast/fst01240495	=651  \7$aAsia$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
7753012	X38	651	http://id.loc.gov/authorities/subjects/sh85008606	=651  \7$aAsia$2fast$0http://id.worldcat.org/fast/fst01240495$0http://id.loc.gov/authorities/subjects/sh85008606
7753012	X39	655	http://id.worldcat.org/fast/fst01423767	=655  \7$aComparative studies$2fast$0http://id.worldcat.org/fast/fst01423767
7753012	X40	700	http://id.loc.gov/authorities/names/n88011678	=700  1\$aThurston, Bonnie Bowman.$0http://id.loc.gov/authorities/names/n88011678$0http://viaf.org/viaf/54433439
7753012	X40	700	http://viaf.org/viaf/54433439	=700  1\$aThurston, Bonnie Bowman.$0http://id.loc.gov/authorities/names/n88011678$0http://viaf.org/viaf/54433439
7753054	X24	650	http://id.loc.gov/authorities/subjects/sh2008112529	=650  \0$aTaxation$zChina.$0http://id.loc.gov/authorities/subjects/sh2008112529
7753054	X26	610	http://d-nb.info/gnd/4068897-5	=610  27$aAssociation of South-East Asian Nations.$0http://d-nb.info/gnd/4068897-5$2gnd$0http://viaf.org/viaf/145098799
7753054	X26	610	http://viaf.org/viaf/145098799	=610  27$aAssociation of South-East Asian Nations.$0http://d-nb.info/gnd/4068897-5$2gnd$0http://viaf.org/viaf/145098799
7753054	X27	650	http://d-nb.info/gnd/4057399-0	=650  07$aSteuer.$0http://d-nb.info/gnd/4057399-0$2gnd
7753054	X28	651	http://d-nb.info/gnd/4009937-4	=651  \7$aChina.$0http://d-nb.info/gnd/4009937-4$2gnd$0http://id.loc.gov/authorities/names/n79091151
7753054	X28	651	http://id.loc.gov/authorities/names/n79091151	=651  \7$aChina.$0http://d-nb.info/gnd/4009937-4$2gnd$0http://id.loc.gov/authorities/names/n79091151
7753054	X29	650	http://id.worldcat.org/fast/fst01143876	=650  \7$aTaxation$2fast$0http://id.worldcat.org/fast/fst01143876
7753054	X30	651	http://id.worldcat.org/fast/fst01206073	=651  \7$aChina$2fast$0http://id.worldcat.org/fast/fst01206073$0http://id.loc.gov/authorities/names/n79091151
7753054	X30	651	http://id.loc.gov/authorities/names/n79091151	=651  \7$aChina$2fast$0http://id.worldcat.org/fast/fst01206073$0http://id.loc.gov/authorities/names/n79091151
7753054	X31	651	http://id.worldcat.org/fast/fst01240499	=651  \7$aSoutheast Asia$2fast$0http://id.worldcat.org/fast/fst01240499$0http://id.loc.gov/authorities/subjects/sh85008627
7753054	X31	651	http://id.loc.gov/authorities/subjects/sh85008627	=651  \7$aSoutheast Asia$2fast$0http://id.worldcat.org/fast/fst01240499$0http://id.loc.gov/authorities/subjects/sh85008627
